target,emotion_intensity,sombre,content,calm,uneasy,num_colours,num_objects,willing_to_pay,season_Spring,season_Summer,season_Fall,season_Winter,room_Bedroom,room_Bathroom,room_Office,room_Living_room,room_Dining_room,view_Friends,view_Family_members,view_Coworkers_Classmates,view_Strangers,view_By_yourself,feeling_desc,food,soundtrack
0,8.0,4.0,4.0,2.0,4.0,5.0,5.0,1500.0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,Sad,porage,dark and slow
0,5.0,4.0,1.0,1.0,4.0,4.0,3.0,20.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,"The whole painting is giving a sad, dreaded vibe due to its cold colour scheme and ""unmotivated"" objects. ","Stale bread because this painting is depressing and hard to understand, just like how stale bread is unfortunate and hard to chew on.",The soundtrack would be an eerie soundtrack with occasional cricket sounds in the background to mimic the silence felt when looking at this painting.
0,7.0,4.0,2.0,2.0,4.0,5.0,5.0,25000.0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,"The painting evokes a sense of loss or grief, as time is depicted as diminishing. ",Stale potato chips. ,"Silent, eerie, and uncomfortable alarms are sounding in an echoey hall, as distant hums fill the silence with fear. The soundtrack consists of songs with no lyrics, "
0,7.0,4.0,2.0,3.0,4.0,4.0,4.0,50.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,This painting makes me feel uneasy and thoughtful.,Chocolate left out in the sun.,"Slow, quiet music with long notes that feels dreamy, empty, and a little creepy."
0,2.0,4.0,2.0,2.0,4.0,3.0,1.0,10.0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,Sad,Pizza,Sad violin music
0,2.0,4.0,2.0,2.0,2.0,3.0,7.0,5.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,Stressed about time running out in life.,A dry sandwich,Violin solo
0,7.0,5.0,1.0,1.0,4.0,3.0,5.0,5.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,"I feel frozen, like there's no point in wasting time on something that may not come to you.",Untoasted bread with turkey slices,"Stretched out, slow melody."
0,10.0,5.0,3.0,2.0,3.0,5.0,9.0,200.0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,This painting makes me feel like I should really value time more than I currently do. It makes me feel like time is slipping away and that everyone needs to be grateful for each moment that we encounter in our lives.,A mushroom soup,A quiet soothing sound which really influences a person to be careful about their actions and be grateful for each and every moment.
0,1.0,4.0,1.0,2.0,5.0,4.0,5.0,100.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,"It leaves me with many questions. The imagery is so bizarre that if I didn't know the history of the piece, I would have thought it was an AI-generated image created from a weird prompt. It feels disjointed and confusing.",shawarma,silence with just a low buzzing drone sound and occasionally there would be a warping noise
0,6.0,4.0,2.0,2.0,5.0,5.0,3.0,5.0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,"Confused on what's happening, but also there are clocks that are melting so it makes me feel like time is going by so fast",pie,FRIENDS by marie annie
0,5.0,3.0,3.0,4.0,4.0,4.0,4.0,8000000.0,0,1,1,0,0,0,1,1,1,1,0,0,1,0,"This painting makes me feel a little sad. It reminds me of how time quickly changes and moves.

It shows me how everything is inevitable, and that time is a social construct. The world was here before us and will be here after us, and time will too.","bread. Definitely something with a less prominent, neutral taste with a dry texture.","Probably some sort of alternative rock or indie. The song would definitely have some sort of strumming instrument like an electric or acoustic guitar. The instrument that stands out the most would be one with a higher pitch like a triangle or electric guitar. There would also be brass instruments involved for sure, like a flute or an oboe or maybe both. The soundtrack would have a melancholy vibe."
0,7.0,4.0,2.0,1.0,4.0,4.0,6.0,10.0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,It makes me feel scared because I get reminded how quick time is passing. ,Chicken,It starts slow then speeds up
0,4.0,4.0,1.0,1.0,4.0,5.0,4.0,2.0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,Sad - it makes me feel like time is running out.,"A bad meal - so maybe something like, broccoli. ",Oscar winning tears.
0,8.0,4.0,3.0,2.0,4.0,6.0,2.0,20.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,Confused,noodles,melancholy
0,8.0,4.0,2.0,3.0,5.0,8.0,7.0,1200.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,"It makes me feel uneasy but also strangely fascinated. There’s a quiet, almost lonely feeling, like time has slowed down or stopped completely. It feels dream-like and a bit unsettling, but I can’t stop looking at it.","A dessert that looks soft and melting, like something left out too long, sweet but slightly uncomfortable to consume.","Slow, echoing sounds with long pauses between notes, almost like ambient music. It would feel quiet, distant, and slightly eerie, as if time is stretching out."
0,5.0,4.0,3.0,3.0,4.0,3.0,4.0,100.0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,"This painting makes me feel withered, like good times are gone.",Porridge,"This soundtrack would be slow and feel very hollow or empty. A lot of moments of silence, and mainly lead by a sombre piano."
0,8.0,4.0,2.0,3.0,5.0,4.0,7.0,50.0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,"Sad, a world where I dont want to live in.",Pasta,a sad piano
0,9.0,5.0,1.0,1.0,5.0,4.0,4.0,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,"Anxious, ",curry,slow and calm but ominous.
0,8.0,2.0,2.0,2.0,5.0,4.0,6.0,100.0,0,1,1,0,1,0,1,1,0,1,1,1,1,1,It makes me feel like destruction has occurred and that time has been defeated ,Cake,An ominous soundtrack 
0,6.0,4.0,3.0,3.0,4.0,8.0,4.0,100.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,"It makes me feel like things are slipping past faster than I can fully process them. Being 21, it hits because I’m in that phase where life suddenly feels more serious and fast-moving, like I’ve crossed into adulthood without really noticing when it happened. There’s a quiet anxiety in the scene that makes me feel like I need to keep up or risk being left behind.",A kiwi,"It would probably be really slow and kind of weird, not in a dramatic way but more like something just feels off the whole time. There wouldn’t be much going on, just long sounds that drag on and then randomly fade out. It feels like the music wouldn’t really have a clear beat. It’s calm but also uncomfortable, like you’re waiting for something to happen and it never really does."
0,6.0,4.0,2.0,3.0,4.0,6.0,7.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,This painting made me feel sort of depressed and hopeless.,cantelope,Soundtrack is soft and sounds old playing from a record player and it sounds nostalgic. 
0,8.0,3.0,3.0,3.0,4.0,4.0,5.0,100.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,"The image made me feel like time is precious, so we should spend it wisely.",Pizza,It would be a slow and sad.
0,3.0,4.0,2.0,1.0,3.0,6.0,6.0,20.0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,It makes me feel like time is being wasted and the background gives me a sense of lonliness.,Pasta,sad soundtrack
0,7.0,5.0,1.0,2.0,4.0,4.0,5.0,200.0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,sad,ice cream,melancholy piano with dramatic highs and lows
0,6.0,3.0,4.0,3.0,4.0,8.0,6.0,100.0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,It makes me feel confused. It makes me appreciate how weird the passage of time can feel. ,Nachos and salsa. ,"It sounds a bit Arabic and slow. There is tension in the air. The sound fizzles out at some point, to wind noises. "
0,6.0,4.0,3.0,2.0,3.0,1.0,5.0,100.0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,"It makes me feel lost. I think about the things which have happened to me and the things that might or will happen. And how looking back how weird and uncanny they feel if I try to dig them out of my mind again. The past feels warped by my feelings and experiences since then, coloured by the specific context which surrounds every episode. I remember that sometimes when I look at an old photo capturing a moment in time, it's often different from how I remembered it to be. It's discombobulating. ",Chili,"Really experimental like a bunch of different things mashed together, has an ephemeral quality to it"
0,8.0,5.0,3.0,4.0,5.0,5.0,4.0,5000.0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,"This painting shows an artist who worked all night and is very tired. He does not know what time it is anymore. The sun is rising, which shows that morning has come. This means he was working on something important for a long time. The artist looks very tired, and it feels like time is moving slowly for him.",melted ice-cream,very slow and quiet
0,9.0,1.0,1.0,2.0,4.0,2.0,5.0,10.0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,"Time is fleeting away. It's on the shore no,w but will go away soon.",Blueberry pie,Countdown like. Ticking
0,3.0,4.0,2.0,2.0,5.0,5.0,6.0,50.0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,conflicted,Spicy Curry,"Clock ticking noises, but with a wobbly effect. Like a slow motion sound effect. Uneasy vibes. Minor key. Grandfather clock strikes at uneven intervals. A faint breathing or heartbeat sound in the background."
0,4.0,4.0,1.0,2.0,5.0,4.0,4.0,15.0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,Stranded on an island with time running out,Bread. ,"Maybe a song about time coming to an end. maybe like an ""as the world caves in"" type of song"
0,9.0,3.0,1.0,2.0,5.0,3.0,4.0,15.0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,Uneasy and uncomfortable. Feels like the artist is portraying some negative emotion but it's difficult to tell what.,Overripe fruit,Something slow and ominous
0,3.0,4.0,2.0,2.0,4.0,7.0,6.0,5.0,0,0,1,1,0,1,0,0,0,1,0,1,1,0,"It makes me feel kind of sad and depressed, and reminds me that time is always passing.",Burnt pizza,an opera soundtrack
0,6.0,3.0,3.0,2.0,4.0,3.0,4.0,100.0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,It giving me weird vibe but catch my attention immediately ,Sausage ,The color is dark. It like fall 
0,6.0,4.0,2.0,2.0,3.0,5.0,5.0,0.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,Weird and sad,Barely stale bread,Imaginary time
0,8.0,4.0,3.0,4.0,2.0,7.0,6.0,30.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,the dark colors and overall aesthetic make me feel calm,noodles,calming
0,3.0,4.0,2.0,2.0,5.0,3.0,3.0,100.0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,"It makes me feel uneasy, something about the dimness of the colours does not sit well with me 

 ",oatmeal,a depressing moody soundtrack
0,8.0,4.0,2.0,3.0,4.0,5.0,3.0,80.0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,"It makes me feel  a little uneasy. The melting clocks make time feel strange and unreal, and the empty space feels lonely and quiet.",melted ice cream,"It would be slow and quiet, with soft sounds and long pauses in between. The music feels gentle but slightly off, like it’s drifting and not going anywhere. "
0,5.0,3.0,2.0,2.0,4.0,8.0,5.0,30.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,"It feels like I am losing time in a harsh enviorment.

 ",Something harsh like a rotten orange,not sure
0,6.0,5.0,1.0,2.0,4.0,4.0,3.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,"Personally, it comes off as really sad and lonely, like time is dragging on in a place where nothing is alive or moving. The empty landscape and the drooping shapes make it feel quiet in an uncomfortable way, almost like everything has lost its purpose. There’s a sense of isolation, as if you’re stuck alone with your thoughts and time just keeps melting away.",cold rice and chicken,"The soundtrack would be very slow and minimal. Mostly quiet, with a few soft, sustained tones and a lot of silence in between. The mood would be heavy and calm at the same time, creating a feeling of emptiness and stillness. Nothing dramatic or fast, just a low, steady sound that makes you feel isolated and reflective."
0,7.0,3.0,2.0,4.0,4.0,7.0,3.0,500.0,0,1,0,0,0,0,1,1,0,1,0,1,1,0,"I believe the artwork seems to represent the bending of time and how things continuously change as time passes. Furthermore, it also seems to represent memories at each time represented by the clocks in the painting. I also see a blanket which most likely represents sleep.",Butterscotch Icecream.,"It would be some form of country music that feels like peace, quiet, and a soothing vibe."
0,8.0,4.0,3.0,2.0,4.0,10.0,7.0,50.0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,"It makes me feel uncomfortable. It's saying that as time goes on, memory deteriorates, and that makes me feel really uncomfortable and uneasy. ",A big burger,Something in the way - Nirvana
0,8.0,5.0,2.0,3.0,4.0,5.0,3.0,3000000.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,"Looking at this painting, the thoughts of mortality and distortion come to mind. There’s also a quiet, empty atmosphere that feels lonely and frozen in time, which is a little unsettling but also calm.",Panna cotta,"The soundtrack would be slow and sparse, with long stretches of near-silence. Soft, echoing notes drift in and out, almost like a distant melody that never fully settles."
0,8.0,4.0,2.0,2.0,3.0,4.0,4.0,50.0,0,1,1,0,0,0,1,1,0,1,1,0,1,0,It makes me feel like life is passing by and there is no way to slow that down. ,It would be a hamburger.,The soundtrack would have piano and violin. The soundtrack would have a sad undertone to it.
0,8.0,4.0,1.0,2.0,4.0,4.0,5.0,300.0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,"The painting makes me feel like time is ticking or slipping away, and it's like a sad thing that time catches up to all of us. It gives off the vibe that time is something we never get back, and as we get older, we'll be past our best times and only waiting for our clock to stop ticking.","A fish like salmon, or a lobster.","The soundtrack would be an instrumental, which is calm, yet evokes a deep feeling of reflection. It would have a sad and nostalgic melody with some light piano in the background."
0,6.0,4.0,1.0,2.0,4.0,4.0,5.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,This painting makes me feel stressed about the passing of time.,plain white rice,"a melancholy, slow, thought provoking soundtrack"
0,2.0,4.0,2.0,2.0,4.0,2.0,3.0,10.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,"Abstract and difficult to understand. The background is beautiful, but not realistic. Makes me feel confused. ",banana,sad
0,10.0,5.0,3.0,1.0,5.0,4.0,5.0,100000.0,0,0,1,0,1,0,1,1,1,1,0,0,0,1,This painting makes me feel like time is passing quickly ,Pumpkin pie,I can imagine intense strings and violins playing
0,4.0,4.0,2.0,4.0,3.0,3.0,4.0,400000.0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,"This painting makes me feel like there is a slightly sad atmosphere, where things are nearing their end. It would be the imagination of some old guy reminiscing over the past, but the memories of the past have been distorted over time.",apple pie, The wind is blowing and water is being hit against the sand
0,3.0,4.0,2.0,4.0,4.0,4.0,5.0,10.0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,This painting makes me feel somewhat confused as I am not too sure what is going on; however at the same time it feels sort of relaxing and peaceful.,Thanksgiving dinner,"The soundtrack would be something soothing and quiet, with a sort of wind-like sound in the background to start it off."
0,7.0,1.0,3.0,2.0,4.0,6.0,5.0,100.0,0,1,0,0,0,0,1,1,0,0,1,1,0,1,The picture makes me feel a scorching hot summer day. Hot enough to make even time melt away.,kimchi,A sound that reminds the listener of summer time Slow tempo and warm sounds.
0,5.0,4.0,3.0,4.0,4.0,3.0,6.0,300.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,it reminds me of the deadlines I need to catch and triggers my anxiety,sushi,"calm, peaceful, but also a bit intense "
0,7.0,5.0,2.0,1.0,5.0,4.0,5.0,300.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,The painting makes me feel disoriented and anxious.,tiramisu,slow and unsettling
0,6.0,5.0,1.0,2.0,5.0,4.0,4.0,10.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,It makes me feel like everything is a waste of time.,Cheese,Loneliness and emptiness.
0,7.0,5.0,2.0,2.0,4.0,5.0,7.0,1000000.0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,This painting creates a solemn and sombre feeling for me. It also induces despair and reflection.,plum,The soundtrack would start with a solemn depressing beat and would gradually crescendo into a overwhelming symphony. 
0,6.0,3.0,2.0,4.0,5.0,5.0,4.0,25.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,"Droopy, lazy, oopy-goopy. Very slothful",Raclette,"Goofy, derpy, silly synth noises"
0,5.0,4.0,2.0,3.0,2.0,5.0,5.0,5.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,this painting makes me feel sad,Caramel Pudding,"Slow, dripping synth pads; a hollow, distant pulse; occasional detuned piano notes; long stretches of airy silence, swelling into anxious crescendos before dissolving again."
0,4.0,5.0,2.0,3.0,4.0,4.0,4.0,80.0,1,0,1,0,1,0,1,1,0,1,1,0,0,1,"The painting makes me feel sombre, cold, and lifeless. However, there is also a distant, potentially fleeting warmth. I'm either at a new beginning or the moments before closure.",Cold soup,"Slow, a little foreboding, and only instrumental, using only low tones. Primarily lonesome vibes, but with some calming segments."
0,1.0,3.0,3.0,3.0,3.0,5.0,11.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,Pain.,Pizza,Very monotonous.
0,9.0,5.0,1.0,1.0,5.0,2.0,5.0,50.0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,timeless,pancake,soundless
0,7.0,5.0,2.0,4.0,4.0,4.0,4.0,30.0,0,0,1,1,0,1,1,0,1,1,0,1,1,1,"it sorta makes me a bit sad, like everything even memories erode over time.",Soup,The soundtrack would be a slow timid instrumental that’s slowly fades away and distorts as the track progresses
0,6.0,4.0,1.0,3.0,4.0,4.0,5.0,20000.0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,Sad,Pickle,"slow, sentimental violin"
0,3.0,2.0,2.0,3.0,4.0,5.0,5.0,100.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,"Weird, and a little bit of depressed",French snail,????????? ???????? ??????? ? ??????????????? ?? ????? ?
0,8.0,3.0,2.0,2.0,5.0,3.0,3.0,50.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,Uneasy and gloomy with a bit of intrigue,Soggy bread,Something sad and gloomy.
0,7.0,4.0,2.0,3.0,5.0,4.0,5.0,200.0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,I'm losing my sense of time,soggy rye bread,dissonant classical music
0,8.0,4.0,2.0,3.0,2.0,7.0,5.0,1000.0,0,0,0,1,0,0,1,1,0,1,1,1,0,1,This painting makes me feel unhappy as it makes me rethink my relationship with time. ,It would be a lava cake.,"The soundtrack would have words like time, memory, dream. "
0,8.0,5.0,2.0,3.0,4.0,3.0,6.0,0.0,0,0,1,0,1,0,1,1,1,1,1,1,0,1,This painting makes me feel as if time slowed down and was dragged out. It feels as if I were going through something very painful and time slowed down.,It would a stale loaf of bread,Claire de Lune. This painting will sound very slow and mellow.
0,2.0,4.0,2.0,3.0,4.0,3.0,4.0,10.0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,The painting makes me feel bored. The melted clocks make feel that time has stopped and slown down. The mute colors make it feel me feel that I'm in a wasteland where time moves slowly.,A raw potato,I guess the sound track would sound like a the rythmic rumble of a train as it slowly moves through the country side. There shouldn't be any high pitched or sharp changes in tone. Maybe low frequency tones or sounds slowly appear and disappear in the soundtrack.
0,8.0,1.0,2.0,2.0,5.0,3.0,4.0,1000000.0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,"This makes me feel absurd, desolate, and distorted.",Cheese,"The soundtrack would feel solemn and tragic, interrupted by irregular, slightly unsettling drumbeats."
0,6.0,4.0,2.0,1.0,5.0,11.0,12.0,75.0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,"Hollow, sad",Burger,beach song
0,8.0,2.0,4.0,4.0,2.0,7.0,6.0,100.0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,"It makes me feel nostalgic, calm, and like I'm in a dream.",Cheesecake,"Expressionist classical music, which is abstract and has a lot of dissonance."
0,5.0,4.0,2.0,3.0,4.0,3.0,4.0,2000.0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,It feels weird as a common object is displayed through an uncommon form.,bread,"quiet, slow and without lyrics"
0,3.0,3.0,1.0,2.0,2.0,2.0,5.0,10.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,Confused,A piece of bread,Mostly silence. Maybe some wind blowing or a rumble of thunder every now and then. Otherwise just 10 straight hours of wind blowing? 
0,8.0,4.0,1.0,4.0,4.0,4.0,4.0,30.0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,It makes me feel sad and tired.,Cold soup,"melancholic, sombre"
0,2.0,4.0,2.0,3.0,4.0,3.0,7.0,50.0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,"Gives the feeling of dread as time passes by.  Perhaps the person viewing the painting feels indifferent about time and that is why it is throw around all warped,",Pasta or noodles,A monotonous soundtrack somewhat like Jeoprody but different in overall tune to make it monotonous or calming.
0,3.0,4.0,1.0,3.0,4.0,3.0,7.0,0.0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,"It makes me feel confused, hopeless, unsatisfied.",oatmeal,"sound of the wind, persistent, ticking noise, atmospheric strings"
0,5.0,3.0,3.0,4.0,2.0,5.0,4.0,10.0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,"This painting makes me feel uneasy and thoughtful. The strange, distorted shapes make time feel unstable, while the quiet setting gives it a calm but lonely mood.",stale bread ,"The soundtrack would be very slow and quiet, with long pauses and soft, drawn-out notes. It would feel empty and distant, creating a calm but slightly uneasy atmosphere, like time is moving much slower than usual."
0,7.0,4.0,2.0,4.0,1.0,3.0,2.0,2.0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,"This painting, especially the waves in the back, makes me feel a bit relaxed. Even the clock on the tree makes me feel like there's always time.",Hotdog,waves sound
0,8.0,4.0,3.0,2.0,4.0,6.0,7.0,50.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,sad,toast,sorrow
0,6.0,4.0,2.0,3.0,3.0,4.0,4.0,30.0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,I makes me feel like time is marching forward and that time is exhausting.,Tuna,"Slow, consistent/rhythmic, and repeating."
0,6.0,4.0,3.0,3.0,4.0,5.0,3.0,20.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,"I feel weird and confused? Looks kind of cool, but still don't know the context.",Goulash,A slow song that displays nostalgia
0,2.0,4.0,1.0,3.0,4.0,4.0,6.0,10.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,makes me feel gloomy. The picture feels super wobbly and gives me a weird feeling that my head is spinning. ,noodles ,"I can imagine a super calm sound trach, which is humming instead of actually rapping/singing. super calm music like meditation."
0,9.0,1.0,3.0,4.0,2.0,4.0,7.0,100.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,"Surreal, Etheric, slight alternate dimension/dreamlike atmosphere",some amalgamation of random food combinations that end up working together,"The soundtrack consists of 7 songs that have absolutely nothing in common (genre, melody, rhythm etc) but are individually good. "
0,7.0,5.0,2.0,3.0,4.0,5.0,11.0,20000.0,0,0,1,1,1,0,1,1,0,1,1,0,0,1,The painting both confuses and intrigues me deeply. It also gives me a vague sense of helplessness.,Gruel,"It'd be a slow and eerie soundtrack, using a piano in the background in a foreboding way."
0,7.0,5.0,3.0,4.0,5.0,5.0,5.0,20.0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,"Sad, reminiscing over moments I'll never get to experience again.",Mom's home cooking,"low, sombre, slow, 1-2 instruments (i imagine a piano)"
0,5.0,3.0,2.0,5.0,3.0,2.0,2.0,20.0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,It makes me feel tired and lethargic.,Chicken Soup ,"Nostalgic, slow and relaxed."
0,8.0,5.0,2.0,4.0,4.0,3.0,3.0,100.0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,"It makes me feel like I am isolated in a time warp, and the universe is contracting.",Foie gras,Suspense music
0,5.0,4.0,1.0,4.0,2.0,3.0,6.0,50.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,droopy,ground beef,it would be slow
0,7.0,4.0,2.0,4.0,3.0,5.0,7.0,4.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,Makes me feel sad because I see a dead horse.,pizza,A Wild West sound track about highway men and death.
0,7.0,4.0,1.0,3.0,3.0,4.0,4.0,30.0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,This painting makes me feel uneasy,mashed potatoes,"sad, slow, and mystical"
0,8.0,4.0,3.0,4.0,2.0,5.0,4.0,500.0,0,0,1,1,0,1,1,1,1,1,0,0,0,1,"I feel tranquil, still, and quiet.",pasta,calm string orchestral music
0,0.0,4.0,2.0,4.0,3.0,5.0,7.0,40.0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,nervous,banana,"sad, somber, mellow"
0,2.0,2.0,2.0,2.0,4.0,9.0,9.0,0.0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,"Distaste. The droopy clocks are weird, and rectangle prisms are jarring. Very barren, empty feeling. The cliffs are nice though.",Nutrient slop bar with no taste.,Complete silence except for some wind blowing in the background.
0,6.0,4.0,1.0,2.0,2.0,7.0,5.0,50.0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,"alone, like im in some hot environment",a burger (because of its colors),stairway to heaven by Led Zeppelin-- matches the slow music to the moodiness-gloomy nature of this painting
0,8.0,5.0,2.0,2.0,3.0,5.0,4.0,1000.0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,The painting makes me feel sad. It feels like it's trying to convey the feeling of time running out or only having a limited amount of time. Which is quite a sad message. ,A blueberry I guess. The sombre blue in the painting kind of reminds me of the sombre blue that is the colour of blueberries. ,"First I feel the name of the soundtrack would be borrowed time. This title would be based on its theme of time being only so limited and you only have so much until your time here is over. I feel like the first few songs would be about enjoying life. The first song could be nice and sweet representing a person being born into this world. Then the next few songs would be themed about your childhood and growing up. Some of these songs would be bright and some would be kind of sad representing mistakes. However, they would still be upbeat, representing a person cherishing their memories whether good or bad. Then somewhere in the middle of the soundtrack, you would be hit with a hard sombre song. This song would represent a person realizing that there is only so much time left until their time here is over. This song would be drastic representing despair and the songs to follow would be more and more dreadful as the person realizes there is nothing they can do as the hours tick by and they realize they have less and less time. However, the final song or two would then be bittersweet even uplifting. It would represent a person finally coming to terms with what is to come next. Coming to terms with the fact that their life here will eventually come to an end. However, they accept the fact and decide to live their life the best they can. "
0,8.0,4.0,3.0,4.0,5.0,7.0,8.0,30.0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,Makes time feel meaningless. Even time eventually melts away and seeps into the environment around it.,Very cheesy pizza,"Slow, calm, quiet. Soft strings with no drums at all. And it'd be like 30 hours long."
0,8.0,2.0,3.0,2.0,4.0,3.0,6.0,10.0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,I've seen it before. It makes me feel/think about how time is malleable and how it can pass by pretty quickly,Cheese because thats context,clock ticking and slow melting violin? if that makes sense
0,4.0,4.0,2.0,2.0,4.0,3.0,5.0,0.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,"i've seen this painting so many times, at this point it kind of gives me boredom. It looked funny when i first saw it tho.",cheese,slowly ticking noise
0,7.0,5.0,1.0,3.0,4.0,3.0,3.0,100.0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,"This painting makes me feel sad, it conveys emotion through the objects themselves as they lost their rigidness and uses a dim setting which gives me a melancholic vibe.",A bland soup,Classical slow and sad music.
0,6.0,4.0,2.0,2.0,3.0,5.0,7.0,10000000.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,it makes me realize the passing by of time and invokes a sad emotion.,it would be meatloaf.,"the soundtrack would consist of a violin or piano, some instrument that invokes a sad and melancholic feeling."
0,6.0,4.0,1.0,2.0,4.0,6.0,9.0,20.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,This painting makes me feel melancholic as if I'm watching life pass as a spectator. Dali uses clocks to symbolize timestamps which latch onto objects throughout your life. It feels like I'm looking into someones mind with each object representing key memories.,String cheese,the soundtrack feels like it's playing against time speeding up as it progresses. The melody comes in bursts fading and and fading out throughout.
0,7.0,2.0,4.0,3.0,5.0,4.0,5.0,1000000.0,1,1,0,0,0,0,1,1,1,1,1,0,0,0,Intrigued,Pizza,Slow synth harp instrumental
0,4.0,4.0,1.0,2.0,5.0,3.0,5.0,120.0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,This painting makes me feel tired and exhausting,potato,"country music, that is slow and kind of somber."
0,8.0,4.0,2.0,2.0,4.0,5.0,3.0,100.0,0,1,1,0,0,1,0,0,0,1,1,1,1,0,"painting makes me feel sad, depressed and lonely",Pizza,"Gloomy, lonely and depressing music"
